Id,SalePrice
1461,124548.4730105208
1462,169162.50304168632
1463,178707.14878099406
1464,192379.3612952498
1465,194266.83167986473
1466,177552.33681050147
1467,176066.54831996857
1468,170087.16034738877
1469,192573.9601364346
1470,120138.52758170641
1471,191530.20350919556
1472,95926.53966359273
1473,97409.55819744265
1474,151107.39089283295
1475,134105.23003581483
1476,355961.2368873436
1477,248016.27181087498
1478,295311.759312339
1479,268569.3299059463
1480,520113.10515274986
1481,330400.8464260689
1482,206967.5227067854
1483,178222.93097471003
1484,166207.7041457935
1485,177633.74375604096
1486,195046.21110251226
1487,330437.4449823088
1488,232903.9111357654
1489,198317.38452612743
1490,221729.84695058735
1491,189141.43923723535
1492,90470.50831666704
1493,173479.55660620387
1494,280995.3019519346
1495,290324.60664943006
1496,231403.05612611445
1497,185340.218902206
1498,170998.5505807644
1499,159734.886803923
1500,155680.57995810435
1501,175812.54786610912
1502,152476.9950313567
1503,inf
1504,235946.30239708826
1505,226786.50803645444
1506,190372.72194540617
1507,241019.42021150413
1508,202255.65244091916
1509,160513.4411256755
1510,148466.15913899805
1511,158557.72805913468
1512,168366.77386961656
1513,152810.56317674974
1514,156537.6403882879
1515,183664.9574783741
1516,153430.50628940095
1517,157654.916742198
1518,132440.6042514162
1519,218870.4631631917
1520,134187.8989172236
1521,139056.7792034489
1522,168626.19949732907
1523,121687.18227913146
1524,124600.55083950405
1525,122942.20161723765
1526,121117.1466830327
1527,105900.015852275
1528,130842.6921200678
1529,154144.99477216214
1530,189479.7405448124
1531,115902.94155120527
1532,98429.43008385296
1533,149221.7700868827
1534,107693.00629919152
1535,146572.1356619185
1536,113524.33378847709
1537,72389.6811246
1538,148924.10159892257
1539,183613.97292680197
1540,94271.60656365135
1541,146773.23515591817
1542,144816.08635842663
1543,208407.390459124
1544,80338.40855199486
1545,114689.1863526331
1546,127753.66419328147
1547,133104.738254553
1548,132440.22956217075
1549,115906.22667725086
1550,136663.77762011442
1551,110899.10267162572
1552,142234.89187258022
1553,138190.57959203087
1554,113974.66429283882
1555,164844.41367607232
1556,85060.2061422613
1557,120932.92864756333
1558,96064.28928573368
1559,65456.4613584624
1560,133620.90662190455
1561,129109.39569778652
1562,131979.16157938645
1563,126689.70036183721
1564,158888.8035400421
1565,150321.5902334402
1566,230213.68621103236
1567,79958.30448470393
1568,233132.29849588667
1569,145043.828504381
1570,130217.90956502086
1571,111908.7981559349
1572,145613.0519558909
1573,245667.2869336471
1574,123918.83058054818
1575,223887.772272092
1576,217874.8571010878
1577,189867.4042438286
1578,143861.02109210496
1579,142976.4675992928
1580,192897.41680710972
1581,145306.7218414063
1582,128761.29325614944
1583,320404.0931674496
1584,227505.17979771865
1585,139847.15708256565
1586,76717.26056799256
1587,107536.48791192737
1588,151214.61555414088
1589,104906.91352750667
1590,135139.8513509262
1591,100494.81985976972
1592,124476.66093798421
1593,116943.49068549633
1594,inf
1595,132597.05266957125
1596,230994.98147337238
1597,184876.672380648
1598,201302.1117394048
1599,173887.59523321502
1600,169039.98221651991
1601,77377.11403101671
1602,118878.50623017535
1603,71834.92554989138
1604,282690.1668543199
1605,235964.17721163412
1606,167382.55142394686
1607,173518.5729435491
1608,215101.90540469205
1609,181893.36463759962
1610,153004.0495265756
1611,144223.85041900547
1612,166956.2380396837
1613,166221.91133421048
1614,123481.61881957755
1615,87267.33320023314
1616,80718.40674121238
1617,90151.87761487707
1618,135902.12175855285
1619,135272.83316791983
1620,169621.6321127863
1621,136855.57445638173
1622,145061.52071618178
1623,266723.8666223914
1624,206198.04261161236
1625,123774.86473935674
1626,169045.91549914682
1627,190973.48142282187
1628,270765.7978091816
1629,175926.867666389
1630,372593.2109270055
1631,213045.1631498113
1632,244352.72363002296
1633,167769.37282703165
1634,182372.45281668095
1635,174958.96728450115
1636,158933.95075793564
1637,192497.0771094691
1638,186558.27364409307
1639,184424.81004147232
1640,255670.63520641375
1641,183051.2051110897
1642,237499.08256379375
1643,218242.97145354009
1644,237263.8526902677
1645,200104.05632210957
1646,155316.2499694875
1647,159799.88040197047
1648,134366.6385320696
1649,139557.72017632172
1650,117908.7735059126
1651,121957.02949336299
1652,96433.11253909285
1653,99196.26053781754
1654,151285.66638410854
1655,150261.88173296014
1656,146480.56019171543
1657,153542.8263953249
1658,149602.69333740295
1659,139877.60843270697
1660,150519.58577887103
1661,467272.617872695
1662,403274.70523707394
1663,388841.28787749726
1664,552215.010910258
1665,304715.8745706698
1666,319493.6421085411
1667,383406.9665418712
1668,324510.41453298135
1669,289337.80767635436
1670,331576.994339071
1671,268667.47290948813
1672,465095.79854571744
1673,285841.1068199576
1674,245335.5981778446
